Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,Time,Date,POI,Category,name,stars,L2_Category_name,clusters,L1_Category_name,L1_Category
218,160,0,19,35.293192,-80.764081,19:39:34,2012514,Independent,Furniture / Home Store,IKEA,3.5,84,5,5,Shop & Service
100,69,0,19,35.213944,-80.769663,14:50:15,2012518,Independent,Greek Restaurant,Landmark Diner Restaurant,3.5,2,1,2,Food
317,208,1,19,35.310608,-80.74964,2:13:05,2012519,Combined,Bar,Boardwalk Billy's Raw Bar And Ribs,3.5,7,5,1,Nightlife Spot
404,208,1,19,35.310488,-80.750366,15:21:03,2012521,Combined,Sushi Restaurant,Love Sushi,3,52,5,2,Food
405,295,1,19,35.225718,-80.842252,0:42:43,2012522,Combined,Bar,Rooftop 210,3,7,0,1,Nightlife Spot
406,208,1,19,35.310394,-80.749164,1:00:58,2012524,Combined,Wine Bar,Wine Vault,4,124,5,1,Nightlife Spot
218,160,0,19,35.293192,-80.764081,21:59:23,2012525,Independent,Furniture / Home Store,IKEA,3.5,84,5,5,Shop & Service
407,296,0,19,35.087111,-80.787256,20:48:18,2012529,Independent,Golf Course,Raintree Country Club,3.5,57,7,0,Arts & Entertainment
408,164,1,19,35.227766,-80.839603,22:41:03,2012606,Combined,Bar,Lucky's Bar and Arcade,3,7,0,1,Nightlife Spot
409,297,0,19,35.241203,-80.822554,11:11:57,2012612,Independent,Train Station,Amtrak,3,125,1,4,Travel & Transport
410,295,1,19,35.225779,-80.842981,17:20:48,2012618,Combined,Mexican Restaurant,Salsarita's Fresh Mexican Grill,3.5,30,0,2,Food
411,298,0,19,35.224755,-80.846382,11:29:26,2012702,Independent,Bakery,Cheesecake Carousel,4,106,0,2,Food
412,164,1,19,35.227436,-80.840541,16:40:13,2012702,Combined,Chinese Restaurant,Soho Bistro,3.5,33,0,2,Food
413,299,0,19,35.223588,-80.843233,19:43:07,2012703,Independent,Light Rail,3rd Street Lynx Station,3.5,126,0,4,Travel & Transport
414,164,1,19,35.228724,-80.842209,18:44:41,2012711,Combined,Spa / Massage,Modern Salon & Spa,4,67,0,5,Shop & Service
415,86,1,19,35.212369,-80.835863,19:07:47,2012711,Combined,Sushi Restaurant,Pisces Sushi Bar & Lounge,4,52,0,2,Food
416,164,1,19,35.227427,-80.842423,13:45:32,2012712,Combined,Coffee Shop,Starbucks,3,14,0,2,Food
417,300,0,19,35.215081,-80.856991,17:43:20,2012713,Independent,Food Truck,Food Truck Friday Charlotte,4.5,127,0,2,Food
418,301,0,19,35.178526,-80.882506,17:45:19,2012717,Independent,Mexican Restaurant,Azteca Mexican Restaurant,3.5,30,3,2,Food
419,302,0,19,35.201394,-80.843453,16:22:50,2012718,Independent,Coffee Shop,Starbucks,3.5,14,0,2,Food
395,287,0,19,35.305874,-80.754154,22:02:44,2012718,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,122,5,2,Food
420,303,0,19,35.318511,-80.780716,23:49:07,2012720,Independent,Grocery Store,Harris Teeter,2,21,5,5,Shop & Service
416,164,1,19,35.227427,-80.842423,13:54:02,2012724,Combined,Coffee Shop,Starbucks,3,14,0,2,Food
421,304,0,19,35.309122,-80.755853,19:49:27,2012729,Independent,Sports Bar,Bikinis Sports Bar & Grill,2.5,17,5,1,Nightlife Spot
422,305,0,19,35.233228,-80.850712,20:55:43,2012730,Independent,University,Johnson & Wales University,5,128,0,3,College & University
256,192,0,19,35.224675,-80.841039,20:46:16,2012810,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,22:00:22,2012914,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:24:55,2013104,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:44:49,2013114,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:22:01,2013128,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:26:26,2013129,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
423,295,1,19,35.225358,-80.843085,17:22:17,2013130,Combined,Sports Bar,Carolina Ale House,3,17,0,1,Nightlife Spot
256,192,0,19,35.224675,-80.841039,21:26:39,2013130,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:26:30,2013131,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:43:56,2013204,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:41:12,2013205,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:36:53,2013206,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:53:25,2013207,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:25:31,2013225,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:38:22,2013227,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:44:27,2013307,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:38:36,2013312,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,21:25:44,2013313,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
424,306,0,19,35.146658,-80.808865,17:31:10,2013316,Independent,Pizza Place,Brixx Wood Fired Pizza,3,42,3,2,Food
256,192,0,19,35.224675,-80.841039,20:41:59,2013318,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:41:57,2013321,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:08:42,2013322,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
395,287,0,19,35.305874,-80.754154,23:29:40,2013323,Independent,Japanese Restaurant,Nakato Japanese Steakhouse,3.5,122,5,2,Food
256,192,0,19,35.224675,-80.841039,20:23:07,2013329,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:04:54,2013402,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:04:27,2013403,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:07:49,2013404,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:08:09,2013405,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:05:44,2013412,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:07:17,2013416,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
301,218,0,19,35.204047,-80.838701,20:43:19,2013417,Independent,Hospital,Levine Children's Hospital,3.5,88,0,6,Professional & Other Places
301,218,0,19,35.204047,-80.838701,20:44:50,2013417,Independent,Hospital,Levine Children's Hospital,3.5,88,0,6,Professional & Other Places
256,192,0,19,35.224675,-80.841039,20:05:55,2013419,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
425,293,1,19,35.226235,-80.841951,23:28:45,2013419,Combined,Italian Restaurant,Aria,3.5,34,0,2,Food
426,86,1,19,35.212775,-80.835684,17:48:42,2013428,Combined,Mexican Restaurant,La Paz Restaurante & Cantina,2.5,30,0,2,Food
256,192,0,19,35.224675,-80.841039,20:08:35,2013429,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
427,307,0,19,35.22439,-80.84788,13:17:59,2013501,Independent,Theater,Knight Theater,4,86,0,0,Arts & Entertainment
256,192,0,19,35.224675,-80.841039,20:05:17,2013503,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:06:23,2013507,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
428,308,0,19,35.225098,-80.845831,15:23:56,2013508,Independent,Drugstore / Pharmacy,Rite Aid,3.5,11,0,5,Shop & Service
404,208,1,19,35.310488,-80.750366,23:54:01,2013509,Combined,Sushi Restaurant,Love Sushi,3,52,5,2,Food
429,295,1,19,35.225744,-80.842252,22:58:47,2013510,Combined,Piano Bar,Howl at the Moon Charlotte,3.5,129,0,1,Nightlife Spot
256,192,0,19,35.224675,-80.841039,20:06:08,2013514,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
7,4,1,19,35.239187,-80.84605,19:07:54,2013515,Combined,Bar,Roc's Jazz Bar,3.5,7,0,1,Nightlife Spot
256,192,0,19,35.224675,-80.841039,20:25:45,2013530,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:08:04,2013604,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,19:57:44,2013607,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
430,309,0,19,35.22001,-80.929684,17:30:38,2013616,Independent,Museum,Carolinas Aviation Museum,4.5,130,2,0,Arts & Entertainment
256,192,0,19,35.224675,-80.841039,19:33:02,2013618,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:08:48,2013814,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,20:04:58,2013822,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
431,310,0,19,35.152039,-80.838261,12:55:10,2013903,Independent,Doctor's Office,Charlotte Eye Ear Nose & Throat Associates,2.5,74,3,6,Professional & Other Places
256,192,0,19,35.224675,-80.841039,19:38:46,2013906,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
256,192,0,19,35.224675,-80.841039,19:38:48,2013916,Independent,Bus Station,Charlotte Transportation Center,3,94,0,4,Travel & Transport
432,311,0,20,35.141793,-80.734388,20:55:02,2012403,Independent,Thrift / Vintage Store,Goodwill,3.5,71,8,5,Shop & Service
433,276,1,20,35.138954,-80.731916,20:55:44,2012403,Combined,Department Store,Walmart Supercenter,2.5,70,8,5,Shop & Service
434,312,0,20,35.213561,-80.828025,14:59:30,2012404,Independent,Fast Food Restaurant,Burger King,2,26,0,2,Food
434,312,0,20,35.213561,-80.828025,16:29:51,2012406,Independent,Fast Food Restaurant,Burger King,2,26,0,2,Food
435,313,1,20,35.176825,-80.801139,18:03:32,2012407,Combined,Department Store,Marshalls,4,70,3,5,Shop & Service
436,314,0,20,35.105569,-80.807706,19:29:57,2012408,Independent,Coffee Shop,Dunkin' Donuts,2.5,14,7,2,Food
437,315,0,20,35.106312,-80.806847,21:52:15,2012408,Independent,Grocery Store,Harris Teeter,4.5,21,7,5,Shop & Service
438,316,0,20,35.107005,-80.807112,21:52:28,2012408,Independent,Chinese Restaurant,Jade Dragon,4,33,7,2,Food
434,312,0,20,35.213561,-80.828025,14:26:23,2012409,Independent,Fast Food Restaurant,Burger King,2,26,0,2,Food
439,317,0,20,35.177434,-80.798651,21:16:31,2012409,Independent,Chinese Restaurant,Shun Lee Palace,3,33,3,2,Food
440,318,0,20,35.156307,-80.795029,21:25:15,2012410,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
441,319,0,20,35.213491,-80.830085,20:07:23,2012411,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,3,9,0,2,Food
435,313,1,20,35.176825,-80.801139,23:20:37,2012411,Combined,Department Store,Marshalls,4,70,3,5,Shop & Service
442,313,1,20,35.177562,-80.801396,23:25:34,2012411,Combined,Grocery Store,Harris Teeter,3,21,3,5,Shop & Service
443,320,0,20,35.106374,-80.807436,19:46:42,2012412,Independent,Bar,The Lodge: A Sportsman's Grill,3.5,7,7,1,Nightlife Spot
437,315,0,20,35.106312,-80.806847,20:34:43,2012412,Independent,Grocery Store,Harris Teeter,4.5,21,7,5,Shop & Service
444,321,0,20,35.156737,-80.794698,16:50:30,2012413,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
444,321,0,20,35.156737,-80.794698,14:47:03,2012414,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
445,322,0,20,35.156602,-80.79505,15:32:16,2012414,Independent,Drugstore / Pharmacy,Rite Aid,3.5,11,3,5,Shop & Service
440,318,0,20,35.156307,-80.795029,15:32:31,2012414,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
435,313,1,20,35.176825,-80.801139,16:04:16,2012414,Combined,Department Store,Marshalls,4,70,3,5,Shop & Service
442,313,1,20,35.177562,-80.801396,16:25:18,2012414,Combined,Grocery Store,Harris Teeter,3,21,3,5,Shop & Service
446,323,0,20,35.156776,-80.794499,21:33:39,2012414,Independent,Thai Restaurant,Thai Orchid Restaurant,3.5,51,3,2,Food
435,313,1,20,35.176825,-80.801139,14:04:00,2012416,Combined,Department Store,Marshalls,4,70,3,5,Shop & Service
442,313,1,20,35.177562,-80.801396,14:14:12,2012416,Combined,Grocery Store,Harris Teeter,3,21,3,5,Shop & Service
441,319,0,20,35.213491,-80.830085,19:03:48,2012416,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,3,9,0,2,Food
446,323,0,20,35.156776,-80.794499,21:28:56,2012416,Independent,Thai Restaurant,Thai Orchid Restaurant,3.5,51,3,2,Food
440,318,0,20,35.156307,-80.795029,22:02:32,2012416,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
440,318,0,20,35.156307,-80.795029,19:36:43,2012417,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
434,312,0,20,35.213561,-80.828025,15:02:12,2012418,Independent,Fast Food Restaurant,Burger King,2,26,0,2,Food
435,313,1,20,35.176825,-80.801139,0:12:09,2012419,Combined,Department Store,Marshalls,4,70,3,5,Shop & Service
447,324,1,20,35.082937,-80.732542,18:57:55,2012419,Combined,Grocery Store,Harris Teeter,4,21,8,5,Shop & Service
448,325,0,20,35.14719,-80.785339,22:54:06,2012419,Independent,Deli / Bodega,JCC of Charlotte,4,68,3,2,Food
438,316,0,20,35.107005,-80.807112,16:28:52,2012420,Independent,Chinese Restaurant,Jade Dragon,4,33,7,2,Food
436,314,0,20,35.105569,-80.807706,18:07:57,2012420,Independent,Coffee Shop,Dunkin' Donuts,2.5,14,7,2,Food
437,315,0,20,35.106312,-80.806847,20:41:56,2012422,Independent,Grocery Store,Harris Teeter,4.5,21,7,5,Shop & Service
441,319,0,20,35.213491,-80.830085,14:33:51,2012423,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,3,9,0,2,Food
449,313,1,20,35.175808,-80.802255,21:11:31,2012423,Combined,Mexican Restaurant,Salsarita's Fresh Mexican Grill,3,30,3,2,Food
435,313,1,20,35.176825,-80.801139,21:45:38,2012423,Combined,Department Store,Marshalls,4,70,3,5,Shop & Service
442,313,1,20,35.177562,-80.801396,21:53:29,2012423,Combined,Grocery Store,Harris Teeter,3,21,3,5,Shop & Service
444,321,0,20,35.156737,-80.794698,18:08:43,2012424,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
440,318,0,20,35.156307,-80.795029,18:41:29,2012424,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
434,312,0,20,35.213561,-80.828025,14:34:53,2012425,Independent,Fast Food Restaurant,Burger King,2,26,0,2,Food
441,319,0,20,35.213491,-80.830085,20:39:23,2012425,Independent,Fried Chicken Joint,Bojangles' Famous Chicken 'n Biscuits,3,9,0,2,Food
442,313,1,20,35.177562,-80.801396,0:37:31,2012426,Combined,Grocery Store,Harris Teeter,3,21,3,5,Shop & Service
446,323,0,20,35.156776,-80.794499,16:17:19,2012427,Independent,Thai Restaurant,Thai Orchid Restaurant,3.5,51,3,2,Food
440,318,0,20,35.156307,-80.795029,16:54:21,2012427,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
440,318,0,20,35.156307,-80.795029,15:45:12,2012428,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
444,321,0,20,35.156737,-80.794698,14:23:19,2012429,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
440,318,0,20,35.156307,-80.795029,15:14:48,2012503,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
448,325,0,20,35.14719,-80.785339,22:26:42,2012503,Independent,Deli / Bodega,JCC of Charlotte,4,68,3,2,Food
444,321,0,20,35.156737,-80.794698,13:31:16,2012504,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
440,318,0,20,35.156307,-80.795029,14:08:45,2012504,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
440,318,0,20,35.156307,-80.795029,15:27:45,2012505,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
444,321,0,20,35.156737,-80.794698,12:23:04,2012507,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
440,318,0,20,35.156307,-80.795029,12:56:05,2012507,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
445,322,0,20,35.156602,-80.79505,15:47:42,2012508,Independent,Drugstore / Pharmacy,Rite Aid,3.5,11,3,5,Shop & Service
444,321,0,20,35.156737,-80.794698,15:47:57,2012508,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
440,318,0,20,35.156307,-80.795029,16:07:39,2012508,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
448,325,0,20,35.14719,-80.785339,0:15:53,2012511,Independent,Deli / Bodega,JCC of Charlotte,4,68,3,2,Food
444,321,0,20,35.156737,-80.794698,12:52:49,2012511,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
440,318,0,20,35.156307,-80.795029,13:33:35,2012511,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
450,24,1,20,35.227523,-80.838518,16:49:55,2012512,Combined,Farmers Market,7th Street Public Market,4.5,131,0,5,Shop & Service
223,164,1,20,35.228916,-80.839528,17:52:35,2012512,Combined,Theater,McGlohon Theater,4,86,0,0,Arts & Entertainment
308,219,1,20,35.097844,-80.783501,22:43:12,2012512,Combined,Fast Food Restaurant,McDonald's,1.5,26,7,2,Food
444,321,0,20,35.156737,-80.794698,14:26:07,2012513,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
444,321,0,20,35.156737,-80.794698,13:42:10,2012514,Independent,American Restaurant,Red Rocks Cafe- Charlotte,4,13,3,2,Food
440,318,0,20,35.156307,-80.795029,14:08:06,2012514,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
445,322,0,20,35.156602,-80.79505,14:08:28,2012514,Independent,Drugstore / Pharmacy,Rite Aid,3.5,11,3,5,Shop & Service
451,326,0,20,35.175985,-80.799611,14:07:20,2012515,Independent,Bagel Shop,Bruegger's Bagels,2.5,49,3,2,Food
333,240,0,20,35.207497,-80.835773,14:20:14,2012515,Independent,Camera Store,Biggs Camera Digital Imaging,3.5,109,0,5,Shop & Service
442,313,1,20,35.177562,-80.801396,18:39:13,2012515,Combined,Grocery Store,Harris Teeter,3,21,3,5,Shop & Service
440,318,0,20,35.156307,-80.795029,15:48:42,2012516,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
434,312,0,20,35.213561,-80.828025,19:32:21,2012516,Independent,Fast Food Restaurant,Burger King,2,26,0,2,Food
452,327,0,20,35.216739,-80.833165,20:17:23,2012516,Independent,Park,Elizabeth Park,4.5,43,0,7,Outdoors & Recreation
333,240,0,20,35.207497,-80.835773,20:34:15,2012516,Independent,Camera Store,Biggs Camera Digital Imaging,3.5,109,0,5,Shop & Service
453,328,0,20,35.147037,-80.80907,21:27:22,2012516,Independent,Coffee Shop,Caribou Coffee,4,14,3,2,Food
438,316,0,20,35.107005,-80.807112,15:31:12,2012517,Independent,Chinese Restaurant,Jade Dragon,4,33,7,2,Food
437,315,0,20,35.106312,-80.806847,16:16:42,2012517,Independent,Grocery Store,Harris Teeter,4.5,21,7,5,Shop & Service
436,314,0,20,35.105569,-80.807706,17:10:00,2012517,Independent,Coffee Shop,Dunkin' Donuts,2.5,14,7,2,Food
446,323,0,20,35.156776,-80.794499,15:48:04,2012518,Independent,Thai Restaurant,Thai Orchid Restaurant,3.5,51,3,2,Food
440,318,0,20,35.156307,-80.795029,17:01:22,2012519,Independent,Grocery Store,The Fresh Market,3.5,21,3,5,Shop & Service
442,313,1,20,35.177562,-80.801396,14:12:41,2012522,Combined,Grocery Store,Harris Teeter,3,21,3,5,Shop & Service
333,240,0,20,35.207497,-80.835773,14:37:37,2012522,Independent,Camera Store,Biggs Camera Digital Imaging,3.5,109,0,5,Shop & Service
438,316,0,20,35.107005,-80.807112,17:22:46,2012523,Independent,Chinese Restaurant,Jade Dragon,4,33,7,2,Food
